species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,inherited_from_rank,inherited_from_taxon,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,provenance_type,source_model,calibration_applied,calibration_refs
Dicentrarchus labrax,European seabass,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Moronidae,1.111857,0.62887,-1.484897,0.360829,0.485092,0.368073,0.343454,0.869374,0.386387,-1.72738,0.118346,0.242609,0.12559,0.100971,1.35434,0.871353,-1.242414,0.603312,0.727575,0.610556,0.585937,0.123716,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Diceros bicornis,Black rhinoceros,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Rhinocerotidae,1.072726,0.375729,-1.40649,0.4512,0.569436,0.40889,0.606092,0.852761,0.155764,-1.626455,0.231235,0.349471,0.188925,0.386127,1.292691,0.595694,-1.186525,0.671165,0.789401,0.628855,0.826057,0.112227,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Dicrurus macrocercus,Black drongo,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Dicruridae,0.94621,0.477841,-0.920581,0.598722,0.624656,0.52319,0.721273,0.489344,0.020975,-1.377447,0.141856,0.16779,0.066324,0.264407,1.403076,0.934707,-0.463715,1.0,1.0,0.980056,1.0,0.233095,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Didelphis virginiana,Virginia opossum,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Didelphidae,0.947268,0.448651,-1.13284,0.574352,0.634646,0.505433,0.692522,0.495962,0.0,-1.584146,0.123046,0.18334,0.054127,0.241216,1.398574,0.899957,-0.681534,1.0,1.0,0.956739,1.0,0.230258,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Diomedea exulans,Wandering albatross,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Diomedea,false,assistant_curated_candidate_bank_v2,0.879,family,Diomedeidae,0.949054,0.475006,-0.977532,0.63108,0.638531,0.53679,0.740563,0.477886,0.003838,-1.4487,0.159912,0.167363,0.065622,0.269395,1.420222,0.946174,-0.506364,1.0,1.0,1.0,1.0,0.240392,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Dipodomys deserti,Desert kangaroo rat,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Heteromyidae,1.1378,0.672503,-1.368888,0.394502,0.531418,0.388515,0.590239,0.811107,0.34581,-1.695581,0.067809,0.204725,0.061822,0.263546,1.464493,0.999196,-1.042195,0.721195,0.858111,0.715208,0.916932,0.16668,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Dromaius novaehollandiae,Emu,Animalia,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Dromaiidae,0.977615,0.334875,-1.146443,0.581423,0.647674,0.512714,0.713966,0.719859,0.077119,-1.404199,0.323667,0.389918,0.254958,0.45621,1.235371,0.592631,-0.888687,0.839179,0.90543,0.77047,0.971722,0.131508,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Drosophila melanogaster,Fruit fly,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,true,seed_species,0.956,family,Drosophilidae,1.236816,0.867416,-1.0512,0.367092,0.451799,0.368735,0.351282,0.985397,0.615997,-1.302619,0.115673,0.20038,0.117316,0.099863,1.488235,1.118835,-0.799781,0.618511,0.703218,0.620154,0.602701,0.128275,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Drosophila suzukii,Spotted-wing drosophila,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Drosophilidae,1.236816,0.867416,-1.0512,0.367092,0.451799,0.368735,0.351282,0.985397,0.615997,-1.302619,0.115673,0.20038,0.117316,0.099863,1.488235,1.118835,-0.799781,0.618511,0.703218,0.620154,0.602701,0.128275,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Dryocopus pileatus,Pileated woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Picidae,0.950575,0.469076,-0.941821,0.541172,0.607255,0.499266,0.689216,0.633178,0.151679,-1.259218,0.223775,0.289858,0.181869,0.371819,1.267972,0.786473,-0.624424,0.858569,0.924652,0.816663,1.0,0.161937,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Dugong dugon,Dugong,Animalia,Chordata,Mammalia,Sirenia,Dugongidae,Dugong,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Dugongidae,0.923819,0.4116,-1.08534,0.601609,0.646788,0.51481,0.699993,0.470357,0.0,-1.538802,0.148147,0.193326,0.061348,0.246531,1.377281,0.865062,-0.631878,1.0,1.0,0.968272,1.0,0.231358,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Dynastes hercules,Hercules beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dynastes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scarabaeidae,1.193773,0.776127,-1.18917,0.351197,0.491349,0.367244,0.329129,0.975719,0.558073,-1.407224,0.133143,0.273295,0.14919,0.111075,1.411827,0.994181,-0.971116,0.569251,0.709403,0.585298,0.547183,0.111252,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Dynastes tityus,Eastern Hercules beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dynastes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scarabaeidae,1.193773,0.776127,-1.18917,0.351197,0.491349,0.367244,0.329129,0.975719,0.558073,-1.407224,0.133143,0.273295,0.14919,0.111075,1.411827,0.994181,-0.971116,0.569251,0.709403,0.585298,0.547183,0.111252,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Eciton burchellii,Army ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Formicidae,0.863987,0.850214,-0.362514,0.882166,0.750067,0.639214,0.65947,0.667742,0.653969,-0.558759,0.685921,0.553822,0.442969,0.463225,1.060232,1.046459,-0.166269,1.0,0.946312,0.835459,0.855715,0.100125,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Eclectus roratus,Eclectus parrot,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Eclectus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Psittaculidae,0.931141,0.52756,-0.744909,0.747892,0.722899,0.608527,0.811097,0.710216,0.306635,-0.965834,0.526967,0.501974,0.387602,0.590172,1.152066,0.748485,-0.523984,0.968817,0.943824,0.829452,1.0,0.112717,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Egretta thula,Snowy egret,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Ardeidae,1.035653,0.514101,-1.149961,0.338938,0.438255,0.33838,0.514252,0.810239,0.288687,-1.375375,0.113524,0.212841,0.112966,0.288838,1.261067,0.739515,-0.924547,0.564352,0.663669,0.563794,0.739666,0.115007,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Electrophorus electricus,Electric eel,Animalia,Chordata,Actinopterygii,Gymnotiformes,Gymnotidae,Electrophorus,false,assistant_curated_candidate_bank_v2,0.956,family,Gymnotidae,1.152837,0.717235,-1.551343,0.297262,0.466828,0.327085,0.294414,0.897326,0.461724,-1.806854,0.041751,0.211317,0.071574,0.038903,1.408348,0.972746,-1.295832,0.552773,0.722339,0.582596,0.549925,0.130363,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Elephas maximus,Asian elephant,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,false,curated_candidate_bank_v1,0.956,family,Elephantidae,0.79689,0.306465,-0.724556,0.896402,0.833903,0.689004,0.874876,0.572597,0.082172,-0.948849,0.672109,0.60961,0.464711,0.650583,1.021183,0.530758,-0.500263,1.0,1.0,0.913297,1.0,0.114435,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Emberiza citrinella,Yellowhammer,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Emberizidae,1.057733,0.561949,-1.026809,0.584848,0.60164,0.492702,0.712724,0.771747,0.275963,-1.312795,0.298862,0.315654,0.206716,0.426738,1.343719,0.847935,-0.740823,0.870834,0.887626,0.778688,0.99871,0.145911,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Enhydra lutris,Sea otter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Enhydra,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Mustelidae,1.060235,0.517759,-1.231362,0.482799,0.582282,0.438812,0.627816,0.841528,0.299052,-1.450069,0.264092,0.363575,0.220105,0.409109,1.278942,0.736466,-1.012655,0.701506,0.800989,0.657519,0.846523,0.111585,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Epinephelus marginatus,Dusky grouper,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Serranidae,1.132289,0.538889,-1.593785,0.304664,0.458452,0.331738,0.305198,0.91498,0.32158,-1.811094,0.087355,0.241143,0.114429,0.087889,1.349598,0.756198,-1.376476,0.521973,0.675761,0.549047,0.522507,0.110872,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Episyrphus balteatus,Marmalade hoverfly,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Syrphidae,1.202669,0.798542,-0.974615,0.434027,0.513106,0.412246,0.384022,0.960801,0.556674,-1.216483,0.192159,0.271238,0.170378,0.142154,1.444537,1.04041,-0.732747,0.675895,0.754974,0.654114,0.62589,0.123402,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Eptesicus fuscus,Big brown bat,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Vespertilionidae,0.967611,0.736017,-0.836702,0.687312,0.665143,0.542518,0.744861,0.714506,0.482912,-1.089807,0.434207,0.412038,0.289413,0.491756,1.220716,0.989122,-0.583597,0.940417,0.918248,0.795623,0.997966,0.129135,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Equus ferus przewalskii,Przewalski's horse,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Equidae,0.858759,0.313534,-0.944095,0.780563,0.748707,0.613194,0.80869,0.625754,0.080529,-1.1771,0.547558,0.515702,0.380189,0.575685,1.091764,0.546539,-0.71109,1.0,0.981712,0.846199,1.0,0.11888,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Equus quagga,Plains zebra,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Equidae,0.858759,0.313534,-0.944095,0.780563,0.748707,0.613194,0.80869,0.625754,0.080529,-1.1771,0.547558,0.515702,0.380189,0.575685,1.091764,0.546539,-0.71109,1.0,0.981712,0.846199,1.0,0.11888,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Equus zebra,Mountain zebra,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Equidae,0.858759,0.313534,-0.944095,0.780563,0.748707,0.613194,0.80869,0.625754,0.080529,-1.1771,0.547558,0.515702,0.380189,0.575685,1.091764,0.546539,-0.71109,1.0,0.981712,0.846199,1.0,0.11888,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Erethizon dorsatum,North American porcupine,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Erethizontidae,0.93366,0.441782,-1.038428,0.603744,0.652497,0.516554,0.700858,0.474552,0.0,-1.497536,0.144636,0.193389,0.057446,0.24175,1.392768,0.90089,-0.57932,1.0,1.0,0.975662,1.0,0.234239,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Erinaceus europaeus,European hedgehog,Animalia,Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Erinaceidae,0.943397,0.449971,-1.122751,0.576924,0.637361,0.507882,0.695284,0.488783,0.0,-1.577365,0.12231,0.182747,0.053268,0.24067,1.398011,0.904585,-0.668137,1.0,1.0,0.962496,1.0,0.231946,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Eristalis tenax,Drone fly,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Syrphidae,1.202669,0.798542,-0.974615,0.434027,0.513106,0.412246,0.384022,0.960801,0.556674,-1.216483,0.192159,0.271238,0.170378,0.142154,1.444537,1.04041,-0.732747,0.675895,0.754974,0.654114,0.62589,0.123402,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Eschrichtius robustus,Gray whale,Animalia,Chordata,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Eschrichtiidae,0.987396,0.322932,-1.396157,0.52391,0.590474,0.459319,0.665586,0.6839,0.019436,-1.699653,0.220414,0.286978,0.155823,0.36209,1.290892,0.626428,-1.092661,0.827406,0.89397,0.762815,0.969082,0.154845,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Esox masquinongy,Muskellunge,Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Esocidae,0.98375,0.565307,-1.265472,0.377233,0.512072,0.399452,0.369332,0.566699,0.148256,-1.682523,0.0,0.095021,0.0,0.0,1.400801,0.982358,-0.848421,0.794284,0.929123,0.816503,0.786383,0.212781,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Estrilda astrild,Common waxbill,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Estrilda,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Estrildidae,0.930612,0.596384,-0.743126,0.702477,0.698437,0.562616,0.760518,0.705937,0.371709,-0.967801,0.477802,0.473762,0.337941,0.535843,1.155287,0.821059,-0.518451,0.927152,0.923112,0.787291,0.985193,0.11463,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Etroplus suratensis,Green chromide,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Etroplus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cichlidae,0.947045,0.605513,-1.001274,0.592476,0.588581,0.493963,0.47338,0.753381,0.411849,-1.194938,0.398812,0.394917,0.300299,0.279716,1.140709,0.799177,-0.80761,0.78614,0.782245,0.687627,0.667044,0.098808,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Eudyptes chrysocome,Southern rockhopper penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,false,assistant_curated_candidate_bank_v2,0.879,family,Spheniscidae,0.782213,0.400108,-0.853797,0.837189,0.7486,0.66774,0.884306,0.591515,0.20941,-1.044495,0.646491,0.557902,0.477042,0.693608,0.972911,0.590806,-0.663099,1.0,0.939298,0.858438,1.0,0.097295,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Eudyptes chrysolophus,Macaroni penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Spheniscidae,0.782213,0.400108,-0.853797,0.837189,0.7486,0.66774,0.884306,0.591515,0.20941,-1.044495,0.646491,0.557902,0.477042,0.693608,0.972911,0.590806,-0.663099,1.0,0.939298,0.858438,1.0,0.097295,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Eudyptula minor,Little penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Spheniscidae,0.782213,0.400108,-0.853797,0.837189,0.7486,0.66774,0.884306,0.591515,0.20941,-1.044495,0.646491,0.557902,0.477042,0.693608,0.972911,0.590806,-0.663099,1.0,0.939298,0.858438,1.0,0.097295,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Falco peregrinus,Peregrine falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,false,assistant_curated_candidate_bank_v2,0.956,family,Falconidae,0.955559,0.468227,-0.991867,0.551208,0.611368,0.506135,0.69239,0.592922,0.10559,-1.354504,0.188571,0.248731,0.143498,0.329753,1.318196,0.830864,-0.62923,0.913845,0.974005,0.868772,1.0,0.185019,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Falco tinnunculus,Common kestrel,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Falconidae,0.955559,0.468227,-0.991867,0.551208,0.611368,0.506135,0.69239,0.592922,0.10559,-1.354504,0.188571,0.248731,0.143498,0.329753,1.318196,0.830864,-0.62923,0.913845,0.974005,0.868772,1.0,0.185019,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Formica rufa,Red wood ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,false,assistant_curated_candidate_bank_v2,0.956,family,Formicidae,0.863987,0.850214,-0.362514,0.882166,0.750067,0.639214,0.65947,0.667742,0.653969,-0.558759,0.685921,0.553822,0.442969,0.463225,1.060232,1.046459,-0.166269,1.0,0.946312,0.835459,0.855715,0.100125,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Fratercula arctica,Atlantic puffin,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Alcidae,0.828331,0.466061,-0.880408,0.78198,0.708596,0.629771,0.850894,0.605222,0.242952,-1.103517,0.558871,0.485487,0.406662,0.627785,1.05144,0.68917,-0.657299,1.0,0.931705,0.85288,1.0,0.113831,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Fregata magnificens,Magnificent frigatebird,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,false,assistant_curated_candidate_bank_v2,0.879,family,Fregatidae,0.894543,0.447376,-0.945501,0.74148,0.687711,0.602533,0.821814,0.638957,0.19179,-1.201087,0.485894,0.432125,0.346947,0.566228,1.150129,0.702962,-0.689915,0.997066,0.943297,0.858119,1.0,0.130401,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Fregata minor,Great frigatebird,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Fregatidae,0.894543,0.447376,-0.945501,0.74148,0.687711,0.602533,0.821814,0.638957,0.19179,-1.201087,0.485894,0.432125,0.346947,0.566228,1.150129,0.702962,-0.689915,0.997066,0.943297,0.858119,1.0,0.130401,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Gallus gallus,Red junglefowl,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,false,curated_candidate_bank_v1,0.879,family,Phasianidae,1.002027,0.464029,-0.985086,0.602361,0.643712,0.519922,0.720452,0.794404,0.256406,-1.192709,0.394738,0.436089,0.312299,0.512829,1.20965,0.671652,-0.777463,0.809984,0.851335,0.727545,0.928075,0.10593,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Garrulus glandarius,Eurasian jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Garrulus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Corvidae,1.00027,0.501124,-0.840156,0.724175,0.700966,0.592321,0.797778,0.80586,0.306714,-1.034566,0.529765,0.506556,0.397911,0.603368,1.19468,0.695534,-0.645746,0.918585,0.895376,0.786731,0.992188,0.099189,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019
