entity_kind,entity_id,species,common_name,class,family,is_seed,candidate_confidence_score,provenance_type,source_model,taxonomy_source,evidence_sources,source_citations,extraction_notes,ai_rationale_hash,prior_signature,calibration_applied,calibration_refs,generated_at
species,sp_57f4394602,Choeropsis liberiensis,Pygmy hippopotamus,Mammalia,Hippopotamidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Choeropsis_liberiensis | https://en.wikipedia.org/w/index.php?search=Choeropsis%20liberiensis|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,24d1e5d5d2da1f069bcf76dab31408be8ddb8db3154fd147431187193685090f,51d46cf56f059e5e30a647dfbde89735d74d66c513714a6c2ae03fefa72e048f,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_43dd14b16f,Chroicocephalus ridibundus,Black-headed gull,Aves,Laridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Chroicocephalus_ridibundus | https://en.wikipedia.org/w/index.php?search=Chroicocephalus%20ridibundus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,3cd256b3f5a98ee716c826d788bfe85fe65d8cfe4007eb2d90a6eeca404e1dd5,9f0a3edbcadcd6ea21385bef2ef3e88a3c2730afe84825ca41d7373b8fc25783,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_d91c9ced4d,Chromis viridis,Blue-green chromis,Actinopterygii,Pomacentridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Chromis_viridis | https://en.wikipedia.org/w/index.php?search=Chromis%20viridis|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,f6cd0eb92fc0954f2b4c8c457d1682c66c78a890ea68b495fcbb5012e21ca691,17254f11990077bef0f9b4ce3a5f56671fe2b01189bc381ad2e14b67f8b797eb,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_982cc92afc,Chromobotia macracanthus,Clown loach,Actinopterygii,Botiidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Chromobotia_macracanthus | https://en.wikipedia.org/w/index.php?search=Chromobotia%20macracanthus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,3c19bdd6f409f5c4cd8243d9edba1af5987815eb8180b2f179d7bd8ed383956f,998e89b1b9de1b17782ae0524f3b97ade00349f19d74a4a9e1858c72e5e9b987,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_155e1f45f0,Cichla ocellaris,Peacock bass,Actinopterygii,Cichlidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Cichla_ocellaris | https://en.wikipedia.org/w/index.php?search=Cichla%20ocellaris|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,17496bab5447c381bf52052524de914ad49b2215cea9f0948d0d3f379a25824f,fbb53ec577412e359206cb4e3bfdc2f66f77a18e1fa93e4b5c26217e1895953a,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_55d33ad38f,Cicindela campestris,Green tiger beetle,Insecta,Carabidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Cicindela_campestris | https://en.wikipedia.org/w/index.php?search=Cicindela%20campestris|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,2279d92b7b33e0a3cf1362f8738eefdb4cf1134ea2eec74736eb51182f164937,88b319bd29247f31b4fb68a8d1698ba5ff862d8a58e5532e1d05579a63276fc1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_656137353e,Ciconia ciconia,White stork,Aves,Ciconiidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ciconia_ciconia | https://en.wikipedia.org/w/index.php?search=Ciconia%20ciconia,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,095aa8a9d3882a7747fad0f54abdf7752fab306a5b618754af83f1160eaac494,913d188c30cebddde37e2dd9791ed5d28b6d5470bbe2658617f06a2ba4430893,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_0ca190368c,Cimex lectularius,Bed bug,Insecta,Cimicidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Cimex_lectularius | https://en.wikipedia.org/w/index.php?search=Cimex%20lectularius|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,9a9cb1841296954d898b494d3b77097813a3c1b4711008d69d9d56bbf554b427,82d07162943a622fbd909b2ea7496bd17277bd4079cb19875f8512c4d023a52a,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_e65d5e5be3,Cinclus cinclus,White-throated dipper,Aves,Cinclidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Cinclus_cinclus | https://en.wikipedia.org/w/index.php?search=Cinclus%20cinclus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,c6a0a7bdff7958858af6459157d990220e151db6dc32ddcf08ce5632e53c756d,3c0dbb2c81fa0f3a52bd71910ba59a6c211e390d21202aa50605e72782cce1f2,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_e4c42f06bd,Clarias gariepinus,African sharptooth catfish,Actinopterygii,Clariidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Clarias_gariepinus | https://en.wikipedia.org/w/index.php?search=Clarias%20gariepinus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,3870d46e6e164b3afc429393a63a7a0e441645f3656306fa65b747dd3ca0c86c,34a7efb08fe61cc86e12bb4f53172e33805294b5e74c027479e133a2afed11b3,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_ae2d1dd966,Coccinella septempunctata,Seven-spotted lady beetle,Insecta,Coccinellidae,false,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v2|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Coccinella_septempunctata | https://animaldiversity.org/search/?q=Coccinella+septempunctata|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,515f2a81112094f9f0e20eff817d91aa03133d2ff2e271020637310724f960de,b87f3a5d60be03828672e24f4ad6a9860c828e5ef5705dab9030b26cdbe0ffd8,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_c1d4096d89,Colias croceus,Clouded yellow,Insecta,Pieridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Colias_croceus | https://en.wikipedia.org/w/index.php?search=Colias%20croceus|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,b7e896622d66e19f1dd4e7aea839260ee343a2b7fb8a0837a80107aad1a4bd46,c3a7e9a786cf4298bc834cbe0491826c77cbba7313dafd1d744d3d5c3ea36ad2,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_4196f2cbfd,Columba livia,Rock pigeon,Aves,Columbidae,true,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|seed_species_curation,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,8fd8541e6a7859f96180247da1da2819f00733cc00ebb4e93be6e6cb1efd8225,3bb9970de62e99489e102a062e72f0567bbdbfa0f2621d996ce917c341eaa5e2,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_81ab80c138,Connochaetes taurinus,Blue wildebeest,Mammalia,Bovidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Connochaetes_taurinus | https://en.wikipedia.org/w/index.php?search=Connochaetes%20taurinus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,102b1d46152bfd2bcde5afb7d659aaf211079d7aa937e3f41374f45f5ba724f0,2404da4ae6402afc00aba3de2bb9127fdbd033d7a498f638285dce7cb976fcf5,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_4906056326,Coregonus clupeaformis,Lake whitefish,Actinopterygii,Salmonidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Coregonus_clupeaformis | https://en.wikipedia.org/w/index.php?search=Coregonus%20clupeaformis|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,d475a4ed661bfe10449a71b5155f014cdbf9478ac652da75296cfcf1cac1c472,2a50d712d4ff5003f6e8ca0bdd9114467983362bee16122ddef991e3d939d0bc,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_b39d2eb171,Corvus brachyrhynchos,American crow,Aves,Corvidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019|https://en.wikipedia.org/wiki/Corvus_brachyrhynchos | https://en.wikipedia.org/w/index.php?search=Corvus%20brachyrhynchos,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,e98b75a288ac97685495873860a64d985a5d187183e7a1334308f98f7418dafc,1bd33943329e6fe9de57b63e8f598f30003f3317111a15946a46cf32f7abd6af,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019,2026-03-19T19:37:14Z
species,sp_40e1c3d643,Corvus corax,Common raven,Aves,Corvidae,true,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019|seed_species_curation,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,82c9ac930aab7e556fee99b5cf3dbc6ea0575ec4e9bb27a71dc7a55db5132a69,c02c1739a73fdced7fb33571e642494750067eaa2fb95ee13f60c19fcbff969f,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019,2026-03-19T19:37:14Z
species,sp_c68c8c8288,Corvus corone,Carrion crow,Aves,Corvidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019|https://en.wikipedia.org/wiki/Corvus_corone | https://en.wikipedia.org/w/index.php?search=Corvus%20corone,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,f59202239a11e98876bdc06f89457142eeff501c6b8770d0d45f1c7a0325dada,d7f842a4081e70603fa4ce61b661846fe51e2776f1cbc920b8636bf8e93ea767,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019,2026-03-19T19:37:14Z
species,sp_e45775c6b8,Corvus moneduloides,New Caledonian crow,Aves,Corvidae,true,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019|seed_species_curation,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,9828f6abde2084f71d691d8a442069375435980bbe754601f5c118ff0de8238a,e4a941d7e31a96d65c253dabcd22ed9b144eb079d18bc349d121c2007193b5b5,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019,2026-03-19T19:37:14Z
species,sp_46b34b6c94,Corydoras paleatus,Peppered corydoras,Actinopterygii,Callichthyidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Corydoras_paleatus | https://en.wikipedia.org/w/index.php?search=Corydoras%20paleatus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,d121ec4d50ecb43c490a6dde34b2f1455c2cd97068e2adaaa516c8dc4154d61e,6cfd51d3c522ba7c50eb4994b6100a5540991045c70e9d3c694f60c503ab29b2,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_0e567dedb2,Coryphaena hippurus,Mahi-mahi,Actinopterygii,Coryphaenidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Coryphaena_hippurus | https://en.wikipedia.org/w/index.php?search=Coryphaena%20hippurus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,a45dbb1da8fff3a857472a90d0ea7441e78805c1ccc1a159963f48dc8cbcca8b,baf13fc73c947dfd7dc5637441a2c30398b1d8e23ef2bfc2b6f7ae08dbc8ac0f,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_bfc0742dac,Coturnix japonica,Japanese quail,Aves,Phasianidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Coturnix_japonica | https://en.wikipedia.org/w/index.php?search=Coturnix%20japonica,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,4ca513f3a63bffaa27b7baa1ddd16de673c0c7e42ebdbfed9c91fd36945fc624,5bdb07973efb862e9997d1c6e0bf2a2228cefc3ffe1bc745321dab83e9abf521,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_5d66ff8fd8,Crocuta crocuta,Spotted hyena,Mammalia,Hyaenidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Crocuta_crocuta | https://en.wikipedia.org/w/index.php?search=Crocuta%20crocuta|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,3f0545e0e022f174cb7a593e9ee8aadec418368752275635dd5daf5d5671509a,51b64ed088283f884d1f82116e4cb73583734b70df1f1851e4e3d80dac1fb7c4,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_b58ed875ce,Ctenopharyngodon idella,Grass carp,Actinopterygii,Cyprinidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Ctenopharyngodon_idella | https://en.wikipedia.org/w/index.php?search=Ctenopharyngodon%20idella|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,915038f150ea03b673d44a52e535e8022c893a63821b4defdeab624221f1efd8,897312d2c2e5971a2aa153fb0f7724163f5950627f2bfd38261bca3ac2fc5217,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_b9336f0ffc,Cuculus canorus,Common cuckoo,Aves,Cuculidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Cuculus_canorus | https://en.wikipedia.org/w/index.php?search=Cuculus%20canorus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,c4d84be71d5326b2a6ddf4ba809adaa5e9f3d7f63b3bf5c12b7043b03c21982c,2227c69236fe6aaf0b3613255a1855328ef9af906857aa858a26f08df8e0bbbb,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_20962854b2,Culex pipiens,Common house mosquito,Insecta,Culicidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Culex_pipiens | https://en.wikipedia.org/w/index.php?search=Culex%20pipiens|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,e216eb34e06920921f5939735ee8d8d671ce1b403e84762ef4474d02fa4730dd,27fbf98e7bffcda3a547a8e13a19e6f56ed635561d52b309d942a53580fed98f,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_a57c738d24,Cuon alpinus,Dhole,Mammalia,Canidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Cuon_alpinus | https://en.wikipedia.org/w/index.php?search=Cuon%20alpinus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,a38b9293632483943dd7b9f2e0c4ca90f074708177abb6f1f4741c795a42f264,21bfa7ea56627809d400534ead9bfd980175784f5aaba58cb87af9f8d0572874,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
