dataset_version,generated_at,species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,row_confidence_score,provenance_type,source_model,bayes_method,bayes_engine,bayes_hyper_sds,calibration_applied,calibration_refs
0.6.0,2026-03-19T19:37:13Z,Equus ferus przewalskii,Przewalski's horse,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.857375,0.310528,-0.944778,0.781072,0.750382,0.614564,0.809917,0.774806,0.227735,-1.029361,0.672059,0.647918,0.531804,0.726828,0.939943,0.393321,-0.860195,0.890086,0.852846,0.697323,0.893006,0.063340,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Equus quagga,Plains zebra,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.859606,0.315528,-0.943102,0.780594,0.747802,0.612519,0.808109,0.75946,0.214981,-1.046907,0.656440,0.630734,0.512032,0.70703,0.959752,0.416075,-0.839298,0.904749,0.864870,0.713006,0.909188,0.069869,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Equus zebra,Mountain zebra,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.859586,0.315178,-0.944255,0.779922,0.747588,0.612214,0.80779,0.760564,0.215769,-1.04681,0.656780,0.631478,0.512863,0.707866,0.958608,0.414588,-0.8417,0.903065,0.863699,0.711566,0.907714,0.069431,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Erethizon dorsatum,North American porcupine,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.93366,0.441782,-1.038428,0.603744,0.652497,0.516554,0.700858,0.697215,0.195927,-1.443527,0.254576,0.409491,0.272179,0.440749,1.170104,0.687637,-0.633329,0.952913,0.895504,0.760929,0.960967,0.154239,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Erinaceus europaeus,European hedgehog,Animalia,Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.943397,0.449971,-1.122751,0.576924,0.637361,0.507882,0.695284,0.709078,0.206513,-1.517019,0.234174,0.396381,0.265861,0.438026,1.177716,0.693429,-0.728483,0.919675,0.878341,0.749904,0.952542,0.151946,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Eristalis tenax,Drone fly,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.205274,0.797904,-0.979105,0.431157,0.511746,0.410628,0.382363,1.103387,0.720832,-1.057388,0.329413,0.434849,0.333581,0.305089,1.307161,0.874976,-0.900822,0.532901,0.588642,0.487675,0.459637,0.061895,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Eschrichtius robustus,Gray whale,Animalia,Chordata,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.987396,0.322932,-1.396157,0.523910,0.590474,0.459319,0.665586,0.875601,0.210361,-1.515352,0.387461,0.463345,0.346865,0.551972,1.09919,0.435503,-1.276962,0.660360,0.717603,0.571772,0.779201,0.074845,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Esox masquinongy,Muskellunge,Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.983750,0.565307,-1.265472,0.377233,0.512072,0.399452,0.369332,0.758331,0.338186,-1.574317,0.098671,0.30008,0.181009,0.140029,1.209169,0.792427,-0.956627,0.655795,0.724064,0.617894,0.598636,0.132781,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Estrilda astrild,Common waxbill,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Estrilda,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.932319,0.598189,-0.745056,0.731240,0.69784,0.589379,0.797308,0.836816,0.535274,-0.808472,0.644023,0.634999,0.526474,0.734309,1.027821,0.661103,-0.681641,0.818456,0.760681,0.652284,0.860307,0.057596,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Etroplus suratensis,Green chromide,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Etroplus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.944508,0.606661,-1.008016,0.605317,0.605118,0.508013,0.487246,0.853139,0.527740,-1.061301,0.55205,0.551922,0.454807,0.434025,1.035877,0.685581,-0.954731,0.658583,0.658314,0.561219,0.540467,0.055302,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Eudyptes chrysocome,Southern rockhopper penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,false,assistant_curated_candidate_bank_v2,0.879,0.785054,0.401416,-0.855259,0.834565,0.747425,0.667119,0.882774,0.690896,0.340622,-0.916122,0.749110,0.686641,0.606326,0.821968,0.879211,0.462211,-0.794396,0.920019,0.808209,0.727912,0.94358,0.056971,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Eudyptes chrysolophus,Macaroni penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.782579,0.400632,-0.853401,0.839059,0.748281,0.667932,0.884539,0.686839,0.337413,-0.916697,0.751857,0.685074,0.604715,0.821307,0.878318,0.46385,-0.790105,0.926260,0.811488,0.73115,0.947771,0.057655,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Eudyptula minor,Little penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.782921,0.405187,-0.857324,0.832239,0.746188,0.667331,0.884176,0.694673,0.354026,-0.908526,0.753367,0.695034,0.61617,0.833008,0.871168,0.456348,-0.806122,0.911110,0.797343,0.718491,0.935344,0.054449,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Falco peregrinus,Peregrine falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,false,assistant_curated_candidate_bank_v2,0.956,0.955201,0.468459,-0.989595,0.554106,0.612564,0.507408,0.696587,0.712914,0.228325,-1.369543,0.221788,0.382253,0.268626,0.443257,1.197487,0.708593,-0.609647,0.886424,0.842874,0.746191,0.949917,0.149126,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Falco tinnunculus,Common kestrel,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.955911,0.467998,-0.994102,0.548357,0.610191,0.504883,0.68826,0.714812,0.229254,-1.368615,0.219460,0.381108,0.267467,0.43656,1.197009,0.706742,-0.619589,0.877253,0.839275,0.742299,0.93996,0.147919,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Formica rufa,Red wood ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,false,assistant_curated_candidate_bank_v2,0.956,0.865473,0.850132,-0.359487,0.884813,0.751182,0.639781,0.659712,0.774771,0.788775,-0.420993,0.795107,0.689848,0.566841,0.59833,0.956175,0.911488,-0.297981,0.974519,0.812517,0.712720,0.721095,0.060493,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Fratercula arctica,Atlantic puffin,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.828687,0.465362,-0.877324,0.783523,0.709057,0.630295,0.851399,0.726215,0.392268,-0.95111,0.688546,0.636064,0.557214,0.778188,0.931158,0.538455,-0.803538,0.878499,0.78205,0.703375,0.924609,0.060663,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Fregata magnificens,Magnificent frigatebird,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,false,assistant_curated_candidate_bank_v2,0.879,0.895392,0.446315,-0.948713,0.736905,0.688032,0.602021,0.821428,0.777901,0.353022,-1.045097,0.624003,0.595165,0.508784,0.72763,1.012882,0.539609,-0.852328,0.849806,0.780899,0.695259,0.915225,0.067710,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Fregata minor,Great frigatebird,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.893489,0.448695,-0.941509,0.747165,0.687312,0.60317,0.822294,0.759983,0.335535,-1.060319,0.615303,0.574911,0.49011,0.708231,1.026994,0.561855,-0.8227,0.879027,0.799712,0.716231,0.936357,0.075475,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Gallus gallus,Red junglefowl,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,false,curated_candidate_bank_v1,0.879,1.011499,0.468551,-0.99392,0.606195,0.649987,0.524208,0.726713,0.915612,0.405053,-1.05795,0.518536,0.586565,0.46072,0.663124,1.107385,0.53205,-0.929891,0.693853,0.713408,0.587697,0.790301,0.057765,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Garrulus glandarius,Eurasian jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Garrulus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.001855,0.501564,-0.841585,0.723138,0.699976,0.590538,0.796586,0.904556,0.435999,-0.907292,0.634182,0.634433,0.524976,0.717632,1.099153,0.567128,-0.775879,0.812093,0.765519,0.656099,0.875541,0.062499,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019
0.6.0,2026-03-19T19:37:13Z,Gasterosteus aculeatus,Three-spined stickleback,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,true,seed_species,0.879,1.073053,0.719539,-1.055593,0.53466,0.558869,0.467057,0.448178,0.994626,0.656057,-1.080769,0.50949,0.533723,0.441907,0.423024,1.151480,0.783021,-1.030417,0.55983,0.584015,0.492206,0.473332,0.049856,0.817937,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Geococcyx californianus,Greater roadrunner,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.979981,0.4592,-1.06112,0.431239,0.559615,0.446885,0.629479,0.763383,0.249141,-1.342682,0.165828,0.356009,0.237702,0.411076,1.196578,0.669258,-0.779557,0.696650,0.763222,0.656068,0.847883,0.125907,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Giraffa camelopardalis,Giraffe,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.99158,0.305268,-1.197658,0.573111,0.649313,0.486373,0.676794,0.930855,0.244463,-1.259097,0.480602,0.563451,0.42558,0.615883,1.052304,0.366073,-1.136219,0.665621,0.735176,0.547167,0.737706,0.056361,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Globicephala melas,Long-finned pilot whale,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Globicephala,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.796429,0.308735,-0.918545,0.864374,0.770647,0.66657,0.874621,0.718504,0.230696,-0.99747,0.759503,0.671874,0.588549,0.796432,0.874354,0.386773,-0.83962,0.969246,0.869421,0.744592,0.952809,0.061670,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
